669,11.85
670,11.918
671,12.009
672,11.996
673,12
674,12.024
675,12.1
676,12.067
677,12.066
678,12.068
679,12.102
680,12.211
681,12.181
682,12.118
683,12.148
684,11.989
685,11.988
686,12
687,11.969
688,11.928
689,11.838
690,11.798
691,11.648
692,11.726
693,11.62
694,11.592
695,11.641
696,11.569
697,11.611
698,11.676
699,11.694
700,11.681
701,11.646
702,11.659
703,11.614
704,11.757
705,11.749
706,11.757
707,11.715
708,11.926
709,11.96
710,11.931
711,11.919
712,11.923
713,11.871
714,11.796
715,11.963
716,11.844
717,11.717
718,11.6
719,11.698
720,11.781
721,11.849
722,11.726
723,11.696
724,11.661
725,11.575
726,11.671
727,11.507
728,11.586
729,11.548
730,11.59
731,11.57
732,11.569
733,11.506
734,11.41
735,11.244
736,11.266
737,11.219
738,11.267
739,11.426
740,11.471
741,11.458
742,11.409
743,11.447
744,11.5
745,11.55
746,11.563
747,11.474
748,11.548
749,11.5
750,11.466
751,11.515
752,11.425
753,11.422
754,11.396
755,11.408
756,11.477
757,11.548
758,11.696
759,11.724
760,11.747
761,11.719
762,11.651
763,11.634
764,11.67
765,11.766
766,11.853
767,11.908
768,11.929
769,11.917
770,11.983
771,11.972
772,11.951
773,12.028
774,12.121
775,12.128
776,12.059
777,12.022
778,11.98
779,11.952
780,12.05
781,12.009
782,11.939
783,11.817
784,11.679
785,11.712
786,11.707
787,11.769
788,11.732
789,11.843
790,11.785
791,11.756
792,11.761
793,11.839
794,11.94
795,11.996
796,11.974
797,12.078
798,12.083
799,12.005
800,12.019
801,12.092
802,12.078
803,12.177
804,12.054
805,12.165
806,12.217
807,12.147
808,12.109
809,12.159
810,12.121
811,12.183
812,12.117
813,12.108
814,12.149
815,12.115
816,12.137
817,12.045
818,12.04
819,11.977
820,12.068
821,12.091
822,12.055
823,11.983
824,12.119
825,12.238
826,12.181
827,12.184
828,12.274
829,12.305
830,12.249
831,12.43
832,12.449
833,12.258
834,12.283
835,12.23
836,12.212
837,12.25
838,12.322
839,12.457
840,12.414
841,12.412
842,12.378
843,12.449
844,12.53
845,12.612
846,12.688
847,12.625
848,12.595
849,12.609
850,12.528
851,12.65
852,12.66
853,12.582
854,12.486
855,12.511
856,12.464
857,12.456
858,12.431
859,12.445
860,12.436
861,12.566
862,12.538
863,12.431
864,12.384
865,12.43
866,12.551
867,12.464
868,12.589
869,12.572
870,12.63
871,12.683
872,12.561
873,12.56
874,12.553
875,12.613
876,12.556
877,12.603
878,12.523
879,12.525
880,12.555
881,12.492
882,12.438
883,12.415
884,12.253
885,12.323
886,12.275
887,12.254
888,12.245
889,12.347
890,12.355
891,12.466
892,12.439
893,12.321
894,12.286
895,12.244
896,12.226
897,12.273
898,12.229
899,12.227
900,12.155
901,12.115
902,12.141
903,12.172
904,12.338
905,12.458
906,12.495
907,12.541
908,12.476
909,12.299
910,12.333
911,12.211
912,12.236
913,12.124
914,12.026
915,11.955
916,11.943
917,11.818
918,11.76
919,11.8
920,11.846
921,11.861
922,11.848
923,11.759
924,11.666
925,11.642
926,11.587
927,11.601
928,11.525
929,11.473
930,11.519
931,11.505
932,11.586
933,11.659
934,11.556
935,11.607
936,11.571
937,11.687
938,11.687
939,11.83
940,11.897
941,11.91
942,11.812
943,11.799
944,11.767
945,11.714
946,11.638
947,11.776
948,11.828
949,11.852
950,11.807
951,11.778
952,11.714
953,11.787
954,11.805
955,11.84
956,11.865
957,11.875
958,11.92
959,12.032
960,12.05
961,11.908
962,11.899
963,11.866
964,11.878
965,11.871
966,11.861
967,11.821
968,11.947
969,11.962
970,11.942
971,11.969
972,11.928
973,11.986
974,11.888
975,11.908
976,12.004
977,12.076
978,12.117
979,12.077
980,12.213
981,12.174
982,12.145
983,12.006
984,12.01
985,12.043
986,12.014
987,12.1
988,12.157
989,12.036
990,12.141
991,12.085
992,12.181
993,12.164
994,12.201
995,12.209
996,12.259
997,12.251
998,12.285
999,12.187
1000,12.203
1001,12.38
1002,12.4
1003,12.398
1004,12.318
1005,12.405
1006,12.4
1007,12.378
1008,12.509
1009,12.401
1010,12.366
1011,12.335
1012,12.447
1013,12.535
1014,12.625
1015,12.635
1016,12.737
1017,12.657
1018,12.7
1019,12.721
1020,12.801
1021,12.741
1022,12.768
1023,12.837
1024,12.825
1025,12.815
1026,12.835
1027,12.787
1028,12.743
1029,12.748
1030,12.748
1031,12.714
1032,12.62
1033,12.772
1034,12.796
1035,12.757
1036,12.706
1037,12.751
1038,12.756
1039,12.772
1040,12.715
1041,12.653
1042,12.649
1043,12.654
1044,12.645
1045,12.665
1046,12.687
1047,12.583
1048,12.628
1049,12.591
1050,12.69
1051,12.678
1052,12.68
1053,12.619
1054,12.736
1055,12.68
1056,12.742
1057,12.72
1058,12.695
1059,12.799
1060,12.881
1061,12.902
1062,12.887
1063,13.004
1064,12.957
1065,13.058
1066,12.985
1067,12.861
1068,12.802
1069,12.886
1070,12.954
1071,12.927
1072,12.945
1073,12.952
1074,13.046
1075,13.037
1076,13.06
1077,13
1078,13.023
1079,12.973
1080,13.087
1081,13.115
1082,13.095
1083,13.073
1084,13.136
1085,13.229
1086,13.198
1087,13.211
1088,13.242
1089,13.31
1090,13.375
1091,13.388
1092,13.386
1093,13.368
1094,13.346
1095,13.392
